ID,lsat,grad,zgpa,fulltime,fam_inc,Dropout,tier,indxgrp,gpa
12168,48.0,1,0.0,1.0,4.0,1,5.0,7,3.9
5836,38.0,1,-0.61,1.0,3.0,1,5.0,7,3.0
23924,41.0,1,0.32,1.0,3.0,1,6.0,7,3.9
27438,41.0,1,0.73,1.0,4.0,1,4.0,7,2.8
9770,40.0,1,1.43,1.0,3.0,1,2.0,7,3.9
21722,37.0,1,-0.13,1.0,4.0,1,5.0,7,3.6
24097,36.0,1,-1.86,1.0,3.0,1,4.0,7,3.2
22307,32.0,1,-1.2,1.0,5.0,1,3.0,6,3.0
5366,41.0,1,0.35,1.0,5.0,1,3.0,7,3.4
15563,39.0,1,0.86,1.0,4.0,1,5.0,7,3.3
26726,33.0,1,1.33,1.0,3.0,1,3.0,6,2.9
1704,35.0,1,1.68,1.0,3.0,1,6.0,7,3.9
18264,32.0,1,-0.29,1.0,4.0,1,6.0,6,3.1
5769,45.0,1,1.53,1.0,5.0,1,5.0,7,3.7
15187,32.5,1,0.6,1.0,4.0,1,3.0,6,3.4
23209,38.0,1,-0.3,1.0,4.0,1,5.0,7,3.4
992,35.0,1,-0.27,1.0,3.0,1,4.0,7,3.7
16004,43.0,1,1.37,1.0,3.0,1,4.0,7,3.3
20703,42.0,1,0.52,1.0,4.0,1,4.0,7,3.3
19826,37.0,1,1.2,1.0,4.0,1,6.0,7,3.7
16085,35.0,1,-1.06,1.0,3.0,1,4.0,7,3.8
26595,40.0,1,1.09,1.0,3.0,1,4.0,7,3.9
15724,36.0,1,1.32,1.0,3.0,1,4.0,7,3.5
16241,35.0,1,-0.1,1.0,3.0,1,2.0,6,2.7
17321,42.0,1,-2.54,1.0,2.0,1,6.0,7,3.0
12901,33.0,1,0.95,1.0,4.0,1,3.0,7,3.6
22865,38.0,1,-0.2,1.0,1.0,1,4.0,7,3.5
7751,32.0,1,0.0,1.0,3.0,1,2.0,7,3.6
16123,43.0,1,0.51,1.0,3.0,1,4.0,7,3.4
21787,38.0,1,-0.13,1.0,3.0,1,3.0,7,2.6
4540,26.5,1,1.56,1.0,4.0,1,2.0,4,3.1
24879,42.0,1,0.91,1.0,5.0,1,6.0,7,3.6
26787,23.0,1,0.7,1.0,3.0,1,1.0,4,3.5
26831,40.0,1,0.1,1.0,3.0,1,3.0,7,3.6
26661,47.0,1,0.49,2.0,3.0,1,3.0,7,2.6
13514,44.0,1,1.03,1.0,5.0,1,5.0,7,3.7
1802,40.0,1,-0.69,1.0,3.0,1,4.0,7,3.9
9398,42.0,1,0.06,1.0,4.0,1,5.0,7,3.6
20773,42.0,1,0.03,1.0,3.0,1,3.0,7,3.0
25748,47.0,1,0.94,1.0,4.0,1,6.0,7,3.7
9604,46.0,1,0.46,1.0,5.0,1,6.0,7,3.4
262,46.0,1,-0.36,1.0,4.0,1,6.0,7,2.2
11221,35.0,1,0.42,1.0,4.0,1,5.0,7,3.4
22262,38.5,1,-0.38,1.0,4.0,1,5.0,7,3.4
16006,38.0,1,-0.63,1.0,4.0,1,3.0,7,3.6
4568,35.0,1,-0.52,2.0,3.0,1,3.0,6,2.5
15851,42.0,1,-1.19,1.0,4.0,1,5.0,7,3.7
5618,30.0,1,0.01,1.0,3.0,1,4.0,6,3.5
12126,45.0,1,-1.05,1.0,3.0,1,5.0,7,3.9
26584,35.0,1,-1.12,1.0,3.0,1,3.0,7,3.6
10140,28.0,1,-0.3,1.0,3.0,1,3.0,4,2.7
1096,42.0,1,0.21,1.0,5.0,1,6.0,7,3.3
4224,38.0,1,-0.57,1.0,2.0,1,4.0,7,2.9
14895,40.0,1,-0.08,1.0,4.0,1,5.0,7,2.7
13280,36.0,1,-0.64,1.0,4.0,1,5.0,7,3.7
531,33.0,1,-0.49,1.0,4.0,1,5.0,6,3.1
19974,39.0,1,1.63,1.0,4.0,1,1.0,6,2.2
20007,35.0,1,0.29,1.0,2.0,1,5.0,6,2.5
16882,28.5,1,-0.41,2.0,3.0,1,2.0,4,2.6
17049,34.5,1,1.2,1.0,4.0,1,3.0,7,3.7
17344,45.0,1,-0.29,1.0,4.0,1,4.0,7,3.1
163,35.5,1,-0.65,1.0,5.0,1,5.0,7,3.1
6441,40.0,1,-0.23,1.0,2.0,1,4.0,7,2.8
11612,36.0,1,0.72,1.0,3.0,1,4.0,7,3.8
11858,34.0,1,-0.3,1.0,4.0,1,2.0,6,2.9
21870,33.0,1,0.79,1.0,4.0,1,4.0,7,3.4
16801,42.0,1,0.44,1.0,4.0,1,2.0,7,3.8
26973,38.0,1,-0.63,1.0,4.0,1,3.0,7,3.5
26840,34.0,1,-0.47,1.0,3.0,1,5.0,6,2.8
26094,45.0,1,-0.38,1.0,4.0,1,5.0,7,3.5
4096,30.0,1,-0.7,1.0,3.0,1,3.0,5,3.1
12178,35.0,1,2.34,1.0,1.0,1,4.0,7,3.8
4090,34.0,1,-0.24,1.0,4.0,1,6.0,7,3.5
8936,41.0,1,1.11,1.0,4.0,1,3.0,7,3.2
16654,45.0,1,0.69,1.0,4.0,1,5.0,7,3.5
6290,44.0,1,0.68,1.0,4.0,1,5.0,7,3.6
8024,39.0,1,-0.06,2.0,4.0,1,3.0,6,2.4
11388,37.0,1,-3.75,1.0,3.0,1,1.0,5,1.7
1136,32.0,1,0.27,1.0,4.0,1,3.0,4,2.3
22578,39.0,1,-0.17,1.0,4.0,1,4.0,7,2.9
3192,42.0,1,-0.62,1.0,3.0,1,5.0,7,2.8
19238,37.0,1,0.31,1.0,3.0,1,4.0,7,3.7
23463,44.0,1,0.34,1.0,4.0,1,4.0,7,2.9
6737,39.5,1,0.29,2.0,5.0,1,3.0,7,3.7
5294,27.0,1,0.23,1.0,3.0,1,2.0,5,3.6
9913,43.0,1,-1.21,1.0,3.0,1,5.0,7,3.3
1881,39.0,1,0.21,1.0,3.0,1,4.0,7,3.7
8084,37.0,1,-0.34,1.0,4.0,1,3.0,7,3.2
22161,30.5,1,0.68,1.0,3.0,1,4.0,7,3.8
11139,40.0,1,-0.29,1.0,4.0,1,3.0,7,3.2
15044,30.0,1,0.06,1.0,3.0,1,3.0,5,2.9
13207,23.5,1,-0.22,1.0,3.0,1,3.0,4,3.1
4849,32.0,1,-1.08,1.0,3.0,1,4.0,6,3.4
16588,39.0,1,1.45,2.0,3.0,1,3.0,7,3.8
14945,38.0,1,1.51,1.0,5.0,1,5.0,7,3.7
3439,39.0,1,-0.54,1.0,4.0,1,5.0,7,3.7
2461,35.0,1,-0.48,1.0,4.0,1,3.0,7,3.1
20878,41.0,1,0.65,1.0,2.0,1,3.0,7,3.2
9842,37.0,1,-0.63,1.0,3.0,1,3.0,7,2.8
17251,29.5,1,-0.82,1.0,4.0,1,3.0,4,2.7
20139,30.0,1,-0.93,1.0,4.0,1,4.0,5,3.2
22852,29.0,1,-0.28,1.0,3.0,1,3.0,5,3.1
11964,29.0,1,0.84,1.0,3.0,1,2.0,6,3.7
1149,40.0,1,0.68,1.0,3.0,1,4.0,7,2.7
8776,42.0,1,1.45,1.0,3.0,1,6.0,7,3.8
17255,40.0,1,-0.07,1.0,3.0,1,3.0,7,3.4
5982,20.5,1,-1.91,1.0,3.0,1,3.0,2,2.8
26028,44.0,1,2.35,1.0,4.0,1,4.0,7,3.0
12714,38.0,1,-0.02,1.0,3.0,1,4.0,7,3.7
20851,44.0,1,1.0,1.0,4.0,1,4.0,7,3.7
909,31.5,1,-1.17,1.0,4.0,1,4.0,6,3.6
19429,35.0,1,-1.9,1.0,4.0,1,2.0,6,2.8
20273,41.0,1,1.95,2.0,4.0,1,3.0,7,3.6
18611,35.0,1,1.21,1.0,3.0,1,3.0,7,3.3
4645,30.0,1,-0.45,1.0,3.0,1,2.0,6,3.8
14071,43.0,1,1.59,1.0,4.0,1,4.0,7,3.3
24337,34.5,1,0.12,1.0,4.0,1,4.0,6,2.9
13601,34.5,1,0.4,1.0,3.0,1,4.0,7,3.8
6315,41.0,1,0.68,1.0,5.0,1,5.0,7,3.4
924,33.0,1,1.48,2.0,3.0,1,3.0,7,3.4
8014,31.0,1,-1.11,1.0,3.0,1,5.0,6,3.5
16151,34.0,1,-1.02,1.0,4.0,1,2.0,6,2.7
11279,33.0,1,-0.88,1.0,3.0,1,4.0,7,3.6
4024,45.0,1,0.92,1.0,4.0,1,4.0,7,3.7
18726,45.0,1,-0.3,1.0,4.0,1,3.0,7,2.7
7983,30.5,1,-0.53,1.0,3.0,1,3.0,5,3.0
800,34.0,1,0.94,1.0,3.0,1,3.0,6,3.1
13364,41.0,1,0.21,1.0,4.0,1,6.0,7,3.3
27462,28.5,1,-1.35,2.0,3.0,1,5.0,4,2.5
25693,41.0,1,0.57,1.0,4.0,1,5.0,7,3.4
1053,46.0,1,0.58,1.0,4.0,1,4.0,7,3.4
6034,29.0,1,-2.04,1.0,3.0,1,4.0,4,2.8
9117,38.5,1,-1.36,1.0,5.0,1,3.0,7,2.9
23398,41.0,1,0.38,1.0,4.0,1,5.0,7,2.9
14777,38.0,1,-0.26,2.0,2.0,1,4.0,7,3.7
10838,34.0,1,-0.81,1.0,4.0,1,3.0,6,2.8
6692,33.0,1,-1.81,1.0,3.0,1,5.0,7,3.7
22933,28.0,0,0.95,1.0,3.0,1,2.0,6,3.6
8665,31.0,1,-2.25,1.0,3.0,1,3.0,5,2.6
8152,37.0,1,0.35,1.0,3.0,1,3.0,7,2.8
7589,35.0,1,-0.05,1.0,4.0,1,5.0,6,3.0
8246,46.0,1,-0.15,1.0,5.0,1,5.0,7,3.9
22088,38.0,1,0.38,2.0,4.0,1,3.0,6,2.4
3260,41.0,1,1.83,1.0,4.0,1,4.0,7,3.5
2512,41.0,1,-0.37,1.0,2.0,1,4.0,7,3.4
14909,29.0,1,-0.26,1.0,3.0,1,4.0,4,2.5
23256,27.0,1,-0.76,1.0,3.0,1,3.0,5,3.7
15213,36.0,1,-0.05,1.0,3.0,1,3.0,5,2.1
7259,38.0,1,0.7,1.0,3.0,1,4.0,7,3.5
3228,35.0,1,-0.27,1.0,4.0,1,3.0,7,3.1
4140,38.0,1,0.95,1.0,3.0,1,4.0,7,3.6
7267,38.0,1,0.48,1.0,3.0,1,3.0,7,3.2
9854,37.0,1,-0.16,1.0,4.0,1,5.0,7,3.7
15542,29.5,1,-1.44,1.0,4.0,1,3.0,5,3.1
16642,39.0,1,-0.34,2.0,4.0,1,5.0,6,2.4
5850,37.0,1,0.19,1.0,3.0,1,4.0,7,3.3
7688,36.0,1,-0.27,1.0,3.0,1,5.0,7,3.5
17562,29.0,1,-0.72,1.0,3.0,1,3.0,4,2.8
24392,37.0,1,0.85,1.0,4.0,1,4.0,7,3.5
2697,44.0,1,-0.04,1.0,1.0,1,6.0,7,3.2
2031,40.5,1,-1.4,1.0,4.0,1,5.0,7,3.6
1499,35.0,1,1.15,1.0,4.0,1,3.0,7,3.2
26574,45.0,1,-0.05,1.0,4.0,1,6.0,7,3.4
13958,39.0,1,1.32,1.0,3.0,1,4.0,7,3.2
5743,38.0,1,1.12,1.0,3.0,1,4.0,7,3.6
6003,45.0,1,-0.33,1.0,5.0,1,4.0,7,3.1
24152,28.0,1,1.27,2.0,3.0,1,4.0,4,2.9
14113,38.0,1,1.67,1.0,5.0,1,3.0,7,3.3
20462,35.3,1,-0.85,1.0,4.0,1,5.0,6,2.7
4476,31.0,1,-1.21,1.0,4.0,1,3.0,5,3.0
5476,44.0,1,1.22,1.0,4.0,1,4.0,7,3.2
1283,42.0,1,0.01,2.0,4.0,1,5.0,7,2.9
18935,42.0,1,0.1,2.0,3.0,1,3.0,7,3.7
16716,36.5,1,-1.22,1.0,4.0,1,3.0,6,2.3
8905,36.0,1,-0.53,1.0,2.0,1,4.0,7,3.8
12437,29.3,1,-0.28,1.0,1.0,1,3.0,5,3.0
18653,31.0,1,-0.92,2.0,3.0,1,3.0,5,2.9
11654,31.5,1,0.68,1.0,4.0,1,3.0,5,2.8
11819,40.0,1,-0.62,1.0,2.0,1,3.0,7,2.6
5688,40.0,1,-0.15,1.0,3.0,1,4.0,7,3.4
21909,39.0,1,0.61,1.0,5.0,1,4.0,7,3.6
4612,42.0,1,0.31,1.0,3.0,1,5.0,7,2.9
16290,31.0,1,1.35,1.0,3.0,1,4.0,6,3.6
1858,41.0,1,-0.57,1.0,3.0,1,4.0,7,3.3
3319,41.0,1,0.29,1.0,4.0,1,4.0,7,3.1
19386,46.0,1,0.75,1.0,4.0,1,3.0,7,2.4
18479,32.0,1,-1.0,1.0,4.0,1,3.0,5,2.9
18635,43.0,1,-1.38,1.0,3.0,1,5.0,7,3.2
20896,40.0,1,0.41,1.0,4.0,1,4.0,7,3.8
1210,42.0,1,0.0,1.0,3.0,1,6.0,7,3.8
25100,33.0,1,0.14,1.0,3.0,1,4.0,7,3.5
18896,27.0,1,-2.48,1.0,3.0,1,6.0,4,3.1
13597,35.0,1,-0.68,1.0,4.0,1,4.0,7,3.3
17398,42.0,1,-1.55,1.0,3.0,1,3.0,7,3.3
11102,34.0,1,-0.95,1.0,4.0,1,3.0,5,2.1
14187,29.0,1,-1.01,1.0,4.0,1,2.0,5,3.2
17160,31.0,1,-0.41,1.0,3.0,1,3.0,6,3.1
13296,30.0,1,-0.04,1.0,3.0,1,1.0,4,2.4
5634,33.0,1,0.45,1.0,4.0,1,4.0,7,3.6
20122,40.0,1,-0.34,1.0,3.0,1,4.0,7,3.1
26112,40.0,1,0.86,1.0,3.0,1,4.0,7,3.8
4268,30.0,1,-1.16,1.0,2.0,1,4.0,5,3.2
2777,30.0,1,-1.54,1.0,4.0,1,4.0,5,2.7
1579,34.0,1,-1.84,1.0,2.0,1,2.0,6,2.8
2303,47.0,1,0.94,1.0,4.0,1,5.0,7,3.8
19075,33.0,1,-0.28,1.0,3.0,1,4.0,6,2.9
9652,44.0,1,0.12,1.0,4.0,1,5.0,7,3.8
10638,39.0,1,0.51,1.0,4.0,1,3.0,7,3.4
12353,37.0,1,0.27,1.0,4.0,1,5.0,7,3.8
8459,44.0,1,-0.46,1.0,4.0,1,4.0,7,3.3
4950,35.0,1,-1.14,1.0,3.0,1,3.0,6,2.9
22193,45.0,1,-0.34,1.0,4.0,1,5.0,7,3.7
4855,36.0,1,0.77,1.0,4.0,1,3.0,7,3.6
17580,39.0,1,-0.16,1.0,3.0,1,3.0,7,2.5
12552,33.0,1,0.89,1.0,2.0,1,2.0,7,3.5
2255,36.0,1,-1.08,1.0,3.0,1,5.0,7,3.2
20897,25.0,1,0.46,1.0,3.0,1,4.0,4,3.4
9053,41.0,1,0.06,1.0,3.0,1,4.0,7,3.7
18191,46.0,1,-0.06,1.0,2.0,1,5.0,7,3.4
7432,36.0,1,-0.27,1.0,4.0,1,4.0,7,3.4
23045,36.5,1,0.45,1.0,4.0,1,4.0,7,3.3
24204,36.0,1,0.14,1.0,3.0,1,4.0,7,3.5
9938,36.0,1,-0.89,1.0,4.0,1,6.0,7,3.2
5874,28.0,1,-1.11,1.0,3.0,1,3.0,5,3.1
3310,38.0,1,0.89,1.0,2.0,1,2.0,7,2.9
7719,38.0,1,0.96,1.0,4.0,1,3.0,6,2.5
13603,39.0,1,-0.38,1.0,4.0,1,3.0,7,2.5
23874,33.5,1,0.14,1.0,3.0,1,4.0,6,2.7
21513,33.0,1,2.6,1.0,2.0,1,3.0,6,3.1
6140,39.0,1,0.87,2.0,4.0,1,4.0,7,2.9
21659,37.0,1,2.39,1.0,4.0,1,3.0,7,3.5
18385,43.0,1,1.34,1.0,4.0,1,3.0,7,2.8
20098,34.0,1,0.28,1.0,3.0,1,4.0,7,3.5
3143,40.0,1,0.09,1.0,3.0,1,6.0,7,3.7
14656,40.0,1,-0.2,1.0,3.0,1,3.0,7,2.9
7729,45.0,1,-1.02,1.0,3.0,1,5.0,7,3.9
21007,34.0,1,0.19,1.0,4.0,1,2.0,6,2.7
15061,35.0,1,-0.08,1.0,5.0,1,3.0,6,2.5
7081,45.0,1,0.46,1.0,3.0,1,5.0,7,3.7
21640,43.0,1,0.06,1.0,5.0,1,5.0,7,2.9
25435,40.0,1,1.0,1.0,4.0,1,4.0,7,2.8
19914,42.0,1,-0.45,1.0,3.0,1,5.0,7,3.2
21975,36.0,1,-1.38,1.0,4.0,1,5.0,7,2.9
16564,29.0,1,1.54,1.0,4.0,1,3.0,5,3.2
6268,28.0,1,0.25,1.0,3.0,1,3.0,5,3.5
5408,41.0,1,-1.62,1.0,3.0,1,5.0,7,3.8
23401,33.0,1,-1.11,1.0,3.0,1,3.0,6,3.3
23700,22.0,1,-2.23,1.0,2.0,1,5.0,3,3.0
14168,38.0,1,-0.79,1.0,2.0,1,3.0,7,3.3
25909,33.0,1,0.55,1.0,3.0,1,2.0,6,3.0
19046,34.5,1,-1.03,1.0,4.0,1,3.0,6,2.8
6153,44.0,1,-1.08,1.0,4.0,1,5.0,7,3.4
7989,30.0,1,0.92,2.0,4.0,1,5.0,6,3.3
16245,32.0,1,2.04,1.0,3.0,1,4.0,7,3.8
26974,37.0,1,-0.97,1.0,3.0,1,3.0,7,3.0
72,40.0,1,-0.12,1.0,4.0,1,3.0,7,3.5
1467,33.0,1,0.38,1.0,4.0,1,4.0,7,3.4
1144,34.0,1,0.36,1.0,4.0,1,3.0,7,3.4
17596,31.5,1,-0.21,1.0,4.0,1,4.0,6,3.5
5219,35.0,1,-0.01,1.0,5.0,1,3.0,7,3.3
21799,37.0,1,0.1,2.0,4.0,1,3.0,7,3.4
13881,39.0,1,-0.18,1.0,2.0,1,6.0,7,3.2
11240,40.5,1,0.94,1.0,4.0,1,4.0,7,3.5
8997,40.0,1,2.17,1.0,4.0,1,3.0,7,3.0
20517,39.0,1,0.29,1.0,4.0,1,4.0,7,2.8
24827,37.0,1,-0.04,1.0,4.0,1,4.0,7,3.2
1732,37.0,1,0.71,1.0,3.0,1,3.0,7,3.8
10129,39.0,1,0.95,1.0,2.0,1,2.0,7,3.6
6458,32.0,1,-1.16,1.0,3.0,1,5.0,5,2.4
27133,41.0,1,-0.44,1.0,3.0,1,5.0,7,3.5
25779,43.0,1,0.65,1.0,3.0,1,5.0,7,3.6
24504,32.0,1,-1.03,1.0,2.0,1,4.0,5,2.9
16271,37.0,1,-0.98,1.0,3.0,1,3.0,6,2.4
6847,34.0,1,-0.44,1.0,5.0,1,2.0,5,2.2
5964,40.0,1,-0.11,1.0,3.0,1,3.0,7,3.1
10292,40.0,1,1.77,1.0,3.0,1,3.0,7,3.8
26133,29.0,1,-0.81,1.0,4.0,1,2.0,5,3.1
26630,35.0,1,-0.39,2.0,3.0,1,3.0,6,2.7
2986,34.0,1,-0.58,1.0,3.0,1,4.0,6,3.0
15566,31.0,1,-1.0,1.0,4.0,1,3.0,6,3.1
5709,42.0,1,0.08,1.0,4.0,1,4.0,7,2.9
25719,30.0,1,-0.91,1.0,1.0,1,1.0,4,2.2
13854,36.0,1,-1.04,1.0,3.0,1,5.0,7,3.2
26731,32.0,1,0.74,1.0,4.0,1,4.0,6,3.2
10685,31.0,1,-0.48,1.0,4.0,1,3.0,5,2.7
8819,45.0,1,0.54,1.0,3.0,1,4.0,7,3.6
568,33.0,1,0.01,1.0,3.0,1,3.0,7,3.7
1593,42.0,1,1.29,1.0,4.0,1,3.0,7,3.5
24891,33.0,1,-0.68,1.0,3.0,1,2.0,6,3.2
4891,34.0,1,1.02,1.0,4.0,1,3.0,7,3.9
4172,42.0,1,-0.48,1.0,5.0,1,6.0,7,3.1
3375,38.0,1,0.45,1.0,5.0,1,3.0,7,3.8
18444,34.5,1,0.55,1.0,5.0,1,2.0,6,2.8
350,31.0,1,0.7,1.0,3.0,1,2.0,6,3.5
10939,34.0,1,-1.15,1.0,1.0,1,5.0,7,3.3
16956,38.0,1,1.5,1.0,3.0,1,3.0,6,2.4
26355,35.5,1,0.54,2.0,3.0,1,3.0,7,3.3
20713,36.0,1,-0.85,1.0,2.0,1,5.0,7,3.2
23732,36.0,1,-1.42,1.0,4.0,1,5.0,7,3.3
24125,28.0,1,0.76,1.0,3.0,1,2.0,6,3.6
10980,32.0,1,1.2,1.0,3.0,1,3.0,7,3.7
990,30.0,1,1.55,1.0,4.0,1,2.0,6,3.7
3834,34.0,1,-0.48,1.0,3.0,1,5.0,6,3.0
10841,37.0,1,0.7,1.0,5.0,1,5.0,7,3.5
17532,17.0,1,-0.27,1.0,2.0,1,1.0,3,3.6
12086,39.0,1,1.59,1.0,4.0,1,3.0,7,2.6
10432,42.0,1,0.07,2.0,3.0,1,5.0,7,3.5
2663,42.0,1,-0.73,1.0,4.0,1,4.0,7,2.6
7010,35.5,1,0.12,1.0,3.0,1,3.0,7,3.0
10591,36.0,1,-2.13,1.0,4.0,1,4.0,6,2.7
13637,35.0,1,-0.41,1.0,3.0,1,2.0,5,2.2
16968,33.0,1,-0.8,1.0,4.0,1,6.0,6,3.0
16729,37.0,1,0.96,1.0,2.0,1,4.0,7,3.8
23504,48.0,1,0.12,1.0,4.0,1,4.0,7,3.2
27305,43.0,1,1.5,2.0,4.0,1,5.0,7,3.4
24862,34.0,1,-0.78,1.0,4.0,1,6.0,6,2.9
13386,40.0,1,0.67,1.0,3.0,1,3.0,7,2.7
3782,26.5,1,-0.99,1.0,3.0,1,3.0,5,3.2
24824,33.0,1,-1.42,1.0,3.0,1,3.0,7,3.6
8975,33.0,1,0.0,1.0,3.0,1,5.0,7,3.8
9712,43.0,1,0.84,1.0,4.0,1,5.0,7,3.6
18375,42.0,1,-0.98,1.0,5.0,1,5.0,7,3.7
13686,28.0,1,0.05,1.0,1.0,1,3.0,4,2.5
13884,36.0,1,1.63,1.0,3.0,1,3.0,7,3.4
16851,34.0,1,0.61,1.0,4.0,1,3.0,7,3.4
19499,36.0,1,-0.86,1.0,4.0,1,4.0,7,3.0
21817,34.0,1,0.53,1.0,3.0,1,3.0,6,3.2
12702,33.5,1,0.45,1.0,2.0,1,5.0,6,2.9
26783,31.0,1,-0.28,1.0,4.0,1,3.0,5,3.0
14343,35.0,1,0.01,1.0,3.0,1,5.0,7,3.4
6041,38.0,1,-0.38,1.0,4.0,1,4.0,7,3.3
26727,39.0,1,-0.29,1.0,3.0,1,6.0,7,3.1
6899,33.0,1,-1.46,1.0,4.0,1,4.0,5,2.7
6042,41.0,1,0.01,1.0,3.0,1,3.0,7,2.8
7287,46.0,1,0.0,1.0,4.0,1,6.0,7,3.6
14156,35.0,1,-0.55,1.0,3.0,1,4.0,7,3.5
14530,44.0,1,1.5,1.0,3.0,1,5.0,7,2.8
4162,31.0,1,-0.74,1.0,2.0,1,3.0,6,3.2
145,44.0,1,0.0,1.0,3.0,1,6.0,7,3.6
1926,40.0,1,0.33,1.0,3.0,1,3.0,7,3.0
17167,36.0,1,0.6,1.0,3.0,1,5.0,7,3.1
12833,41.0,1,1.38,1.0,4.0,1,3.0,7,3.5
20817,41.0,1,0.76,1.0,4.0,1,4.0,7,3.5
4914,40.0,1,-1.33,1.0,2.0,1,3.0,7,2.5
21935,39.0,1,-0.1,1.0,4.0,1,6.0,7,3.7
27158,28.5,1,-0.45,1.0,3.0,1,5.0,4,2.7
13225,27.0,1,-1.35,1.0,3.0,1,1.0,4,2.9
15260,36.0,1,-0.32,1.0,3.0,1,5.0,7,3.5
7243,34.5,1,0.0,1.0,3.0,1,4.0,6,3.0
11434,34.0,0,-0.29,1.0,4.0,1,3.0,6,3.1
19337,30.5,1,-0.05,1.0,2.0,1,3.0,6,3.3
3584,32.5,1,-0.64,1.0,4.0,1,3.0,7,3.6
17286,45.0,1,-0.4,1.0,4.0,1,5.0,7,3.7
12564,40.0,1,-0.56,1.0,3.0,1,3.0,7,2.8
15355,40.0,1,-1.14,1.0,4.0,1,5.0,7,3.7
2979,44.0,1,-1.3,1.0,4.0,1,6.0,7,3.6
19310,37.0,1,-0.23,1.0,3.0,1,3.0,6,2.3
26897,34.0,1,0.7,1.0,3.0,1,6.0,7,3.5
17436,43.0,1,0.28,2.0,4.0,1,3.0,7,2.1
21026,40.0,1,0.63,1.0,5.0,1,3.0,7,2.7
23003,33.0,1,1.67,2.0,4.0,1,3.0,5,2.7
3750,35.0,1,0.58,1.0,3.0,1,4.0,6,2.9
18826,32.3,1,-0.11,1.0,3.0,1,3.0,6,3.0
27015,41.0,1,0.81,1.0,3.0,1,3.0,7,3.5
3180,41.5,1,0.04,1.0,4.0,1,3.0,7,2.8
9754,32.0,1,-2.07,1.0,4.0,1,4.0,6,3.0
24150,36.0,1,0.18,2.0,2.0,1,4.0,7,3.1
135,41.0,1,-0.94,1.0,4.0,1,3.0,7,2.9
2200,42.0,1,0.54,1.0,3.0,1,6.0,7,3.5
2569,20.0,1,1.07,1.0,3.0,1,1.0,3,3.3
1262,43.0,1,0.16,1.0,4.0,1,4.0,7,3.2
15301,32.0,1,-0.45,1.0,3.0,1,3.0,6,3.3
7505,34.0,1,-0.37,1.0,3.0,1,4.0,7,3.7
7607,32.0,1,0.47,1.0,4.0,1,3.0,6,3.3
13119,36.0,1,-0.61,1.0,3.0,1,4.0,7,2.9
27117,32.0,1,1.12,1.0,3.0,1,2.0,6,3.0
6008,42.0,1,1.85,1.0,3.0,1,3.0,7,3.2
12244,36.0,1,0.33,1.0,4.0,1,3.0,7,3.6
18870,39.5,1,0.56,1.0,3.0,1,3.0,7,3.4
3388,31.0,1,0.05,1.0,3.0,1,2.0,5,2.9
19828,27.0,1,-2.08,1.0,4.0,1,3.0,3,2.4
1949,40.0,1,0.98,1.0,4.0,1,5.0,7,2.7
24302,26.0,1,-1.73,1.0,3.0,1,3.0,5,3.3
7814,39.0,1,1.61,1.0,4.0,1,5.0,7,3.4
7786,38.0,1,-0.02,1.0,4.0,1,4.0,7,3.5
8705,39.0,1,0.7,1.0,5.0,1,6.0,7,3.5
17619,48.0,1,0.13,1.0,5.0,1,6.0,7,3.4
20460,28.7,1,-0.69,1.0,3.0,1,5.0,6,3.5
3450,34.0,1,1.12,2.0,3.0,1,5.0,5,2.4
10935,32.0,1,-0.54,1.0,2.0,1,5.0,7,3.7
24012,43.0,1,0.11,1.0,4.0,1,4.0,7,3.2
17535,38.0,1,0.44,1.0,5.0,1,3.0,7,3.0
5700,44.0,1,-0.37,1.0,3.0,1,4.0,7,3.5
13688,42.0,1,0.41,1.0,5.0,1,6.0,7,3.3
19495,31.0,1,-1.13,1.0,3.0,1,5.0,5,2.8
10347,32.0,1,1.57,1.0,3.0,1,4.0,7,3.7
21394,40.0,1,0.43,1.0,3.0,1,5.0,7,3.6
14744,47.0,1,0.49,1.0,4.0,1,5.0,7,2.8
19953,44.0,1,1.2,1.0,4.0,1,6.0,7,3.7
24875,31.0,1,-0.74,1.0,3.0,1,3.0,6,3.3
17515,40.0,1,0.28,1.0,5.0,1,4.0,7,3.2
14708,34.0,1,-0.88,1.0,5.0,1,3.0,7,3.3
19205,45.0,1,1.62,1.0,4.0,1,6.0,7,3.9
4266,38.0,1,1.14,1.0,4.0,1,5.0,7,3.7
25447,32.0,1,-0.91,1.0,3.0,1,3.0,6,3.5
17762,39.0,1,0.7,1.0,3.0,1,4.0,7,3.5
13039,38.0,1,0.94,1.0,3.0,1,3.0,7,3.5
16127,41.0,1,-0.08,1.0,4.0,1,5.0,7,2.8
15201,39.0,1,-1.02,1.0,3.0,1,4.0,7,3.3
26695,42.0,1,1.16,1.0,4.0,1,3.0,7,3.2
13751,43.0,1,0.76,1.0,4.0,1,4.0,7,3.1
1447,34.0,1,-0.81,1.0,3.0,1,4.0,7,3.7
20966,33.0,1,-1.27,1.0,2.0,1,4.0,6,3.3
27009,40.0,1,-0.67,1.0,3.0,1,4.0,7,3.4
19408,40.0,1,-0.27,1.0,2.0,1,5.0,7,3.4
5196,40.0,1,-0.14,1.0,3.0,1,3.0,6,2.2
9953,41.0,1,0.39,1.0,4.0,1,4.0,7,3.3
