ID,lsat,grad,zgpa,fulltime,fam_inc,Dropout,tier,indxgrp,gpa
18873,35.0,1,0.79,1.0,4.0,1,3.0,7,3.7
25785,34.0,1,2.63,2.0,1.0,1,2.0,7,3.7
17219,40.0,1,1.37,1.0,4.0,1,4.0,7,3.7
20385,27.5,1,-1.63,1.0,4.0,1,3.0,4,2.7
25281,32.0,1,-1.28,1.0,3.0,1,4.0,5,2.9
11806,37.0,1,-0.14,1.0,4.0,1,3.0,6,2.3
8374,35.0,1,0.2,2.0,3.0,1,4.0,7,3.7
20489,45.0,1,1.49,1.0,3.0,1,5.0,7,3.7
8127,42.0,1,-0.34,1.0,3.0,1,4.0,7,3.3
4740,42.0,1,-0.53,1.0,5.0,1,6.0,7,3.0
5784,33.0,1,-1.04,1.0,4.0,1,6.0,7,3.4
12135,34.0,1,0.27,1.0,4.0,1,4.0,7,3.3
9238,41.0,1,1.01,1.0,3.0,1,3.0,7,2.6
3056,39.0,1,2.0,1.0,3.0,1,1.0,7,2.9
14710,36.0,1,-0.95,1.0,4.0,1,4.0,7,3.5
6916,18.0,0,0.21,2.0,3.0,1,5.0,2,3.3
14228,38.0,1,-0.69,1.0,3.0,1,4.0,7,2.8
11090,45.0,1,-0.53,1.0,4.0,1,6.0,7,3.5
12178,35.0,1,2.34,1.0,1.0,1,4.0,7,3.8
6091,26.0,1,-2.32,1.0,2.0,1,5.0,3,2.5
12548,34.5,1,0.94,1.0,2.0,1,3.0,7,3.7
7052,37.0,1,0.65,1.0,3.0,1,5.0,7,3.8
10772,39.0,1,-0.12,1.0,4.0,1,4.0,7,3.5
5406,29.0,1,-1.04,1.0,3.0,1,3.0,5,3.3
14280,35.0,1,-0.83,1.0,3.0,1,2.0,5,2.2
3102,39.0,1,-0.07,1.0,4.0,1,3.0,7,3.2
6654,30.0,1,0.28,2.0,4.0,1,3.0,5,2.7
4812,45.0,1,-1.38,1.0,4.0,1,5.0,7,3.5
11444,34.0,1,0.16,1.0,3.0,1,2.0,7,3.4
27125,20.3,1,-1.91,1.0,4.0,1,1.0,1,2.2
12871,15.5,1,-0.83,1.0,1.0,1,1.0,2,3.2
19360,31.0,1,0.21,1.0,3.0,1,6.0,6,3.3
3866,36.0,1,-0.74,1.0,4.0,1,3.0,7,3.4
22514,35.0,1,-1.95,1.0,3.0,1,3.0,6,2.8
6020,43.0,1,0.54,1.0,4.0,1,5.0,7,3.6
24167,26.0,1,-0.08,1.0,3.0,1,2.0,5,3.7
7506,28.0,1,-1.02,1.0,4.0,1,3.0,6,3.8
8061,34.0,1,-0.5,1.0,4.0,1,5.0,6,2.9
19597,46.0,1,0.0,1.0,3.0,1,6.0,7,3.9
13341,39.0,1,-0.35,1.0,5.0,1,5.0,7,3.6
843,40.0,1,0.17,2.0,3.0,1,3.0,7,3.0
8415,40.0,1,0.95,1.0,3.0,1,6.0,7,3.6
19852,15.7,1,-1.03,1.0,3.0,1,1.0,1,2.3
6641,37.0,1,-0.58,1.0,2.0,1,4.0,7,3.5
3055,35.5,1,-1.33,1.0,4.0,1,5.0,7,3.0
19793,39.0,1,0.89,1.0,3.0,1,3.0,7,3.0
9403,35.0,1,0.6,1.0,4.0,1,4.0,7,3.7
799,41.0,1,-1.12,1.0,4.0,1,4.0,7,3.8
19093,32.0,1,-1.0,1.0,4.0,1,3.0,4,2.1
16662,32.5,1,-0.29,1.0,4.0,1,4.0,6,3.1
15176,32.0,1,-0.25,1.0,4.0,1,3.0,6,3.2
11430,41.0,1,0.98,1.0,4.0,1,3.0,7,3.7
22688,35.0,1,-0.92,1.0,4.0,1,3.0,7,3.4
19834,40.0,1,-0.04,1.0,3.0,1,4.0,7,3.2
17759,38.0,1,-1.88,1.0,3.0,1,3.0,7,3.3
9176,41.0,1,0.12,1.0,3.0,1,3.0,7,2.9
19483,30.0,1,-1.45,1.0,3.0,1,4.0,4,2.6
2143,34.0,1,0.61,1.0,4.0,1,2.0,6,3.1
16738,34.0,1,1.2,1.0,2.0,1,6.0,7,3.7
23102,36.0,1,0.1,1.0,3.0,1,6.0,7,3.9
2499,37.0,1,-0.99,2.0,3.0,1,4.0,6,2.2
17952,17.0,1,-0.4,1.0,3.0,1,1.0,3,3.7
7715,40.0,1,-0.52,1.0,4.0,1,4.0,7,3.3
9081,21.0,1,-0.67,1.0,3.0,1,2.0,2,2.5
14740,29.0,1,-0.78,1.0,2.0,1,6.0,5,2.9
26757,34.0,1,-0.18,1.0,3.0,1,4.0,7,3.6
2468,36.0,1,-0.89,1.0,4.0,1,3.0,7,3.1
18433,30.0,1,1.69,1.0,3.0,1,6.0,7,3.9
12140,35.0,1,-0.27,1.0,5.0,1,2.0,6,3.0
22070,36.0,1,0.79,1.0,2.0,1,3.0,7,3.7
335,29.0,1,-0.78,1.0,4.0,1,3.0,4,2.5
21704,31.0,1,0.11,2.0,3.0,1,3.0,5,2.9
7141,31.0,1,-0.7,2.0,4.0,1,5.0,4,2.4
12775,39.5,1,-0.67,1.0,2.0,1,5.0,7,2.9
20902,41.0,1,0.39,2.0,3.0,1,4.0,7,2.7
3075,27.0,1,-1.54,1.0,3.0,1,3.0,4,2.7
5035,41.0,1,0.21,1.0,4.0,1,5.0,7,3.6
2981,38.0,1,0.9,1.0,5.0,1,2.0,7,3.1
15182,32.5,1,0.95,1.0,4.0,1,3.0,7,3.7
13998,32.0,1,-0.31,1.0,2.0,1,4.0,6,3.3
3189,31.0,1,0.75,1.0,3.0,1,3.0,6,3.2
25003,36.0,1,-0.4,1.0,4.0,1,3.0,7,3.3
7266,25.5,1,0.64,1.0,3.0,1,2.0,5,3.8
521,29.0,1,-0.55,1.0,3.0,1,2.0,5,3.1
20328,26.0,1,-1.92,1.0,4.0,1,4.0,4,2.9
9019,39.0,1,-0.78,1.0,2.0,1,6.0,7,2.9
21149,24.5,0,-0.78,1.0,5.0,1,3.0,3,2.9
12078,42.0,1,1.6,1.0,4.0,1,4.0,7,3.7
9107,32.0,1,-1.69,1.0,5.0,1,3.0,5,2.7
21745,42.0,1,0.51,1.0,3.0,1,2.0,7,3.3
11264,38.0,1,-1.64,1.0,3.0,1,5.0,7,3.3
23240,32.0,1,0.1,2.0,3.0,1,5.0,6,3.4
14710,36.0,1,-0.95,1.0,4.0,1,4.0,7,3.5
5736,24.0,1,-0.51,1.0,4.0,1,1.0,3,2.6
14274,35.0,1,-1.17,1.0,3.0,1,3.0,7,3.2
14990,29.0,1,-0.79,1.0,3.0,1,1.0,4,2.8
20466,45.0,1,-1.28,1.0,4.0,1,3.0,7,2.6
24888,41.0,1,-1.73,1.0,1.0,1,6.0,7,2.4
26707,30.0,1,0.56,1.0,4.0,1,2.0,5,2.9
12083,35.0,1,-1.25,1.0,4.0,1,5.0,7,3.5
26318,41.0,1,0.46,1.0,3.0,1,6.0,7,3.4
23323,45.0,1,-0.37,1.0,4.0,1,5.0,7,2.8
12056,38.0,1,1.56,1.0,4.0,1,3.0,7,3.0
8992,27.0,0,-1.03,1.0,2.0,1,3.0,4,2.8
22399,38.0,1,-0.78,1.0,3.0,1,3.0,7,3.5
14029,25.0,1,-1.97,1.0,3.0,1,2.0,4,3.3
17414,33.0,1,-0.36,1.0,4.0,1,3.0,6,3.0
9687,47.0,1,-0.04,1.0,4.0,1,6.0,7,3.9
23115,39.0,1,0.26,1.0,3.0,1,5.0,7,3.0
8972,46.0,1,-0.98,1.0,3.0,1,6.0,7,3.8
19918,35.0,1,-0.36,2.0,5.0,1,5.0,7,3.1
23689,45.0,1,1.39,1.0,5.0,1,3.0,7,3.1
19114,36.0,1,0.11,1.0,3.0,1,4.0,7,3.3
3094,27.0,1,-2.35,1.0,2.0,1,5.0,5,3.6
21149,24.5,0,-0.78,1.0,5.0,1,3.0,3,2.9
10751,36.0,1,-1.0,1.0,3.0,1,6.0,7,3.1
13489,41.0,1,-1.75,1.0,4.0,1,3.0,7,3.4
11919,33.0,1,0.38,1.0,4.0,1,1.0,5,2.5
20238,28.0,1,-1.61,1.0,3.0,1,5.0,6,3.7
9059,39.0,1,2.65,1.0,2.0,1,4.0,7,3.6
17906,30.5,1,-2.4,2.0,3.0,1,3.0,5,3.0
16414,38.0,1,-0.44,1.0,4.0,1,3.0,7,2.9
2563,33.0,1,0.41,1.0,2.0,1,4.0,6,2.8
16355,29.0,1,-1.13,1.0,5.0,1,3.0,5,2.9
27204,35.0,1,-0.99,2.0,3.0,1,3.0,7,3.3
24213,39.0,1,-1.08,1.0,4.0,1,3.0,7,2.9
8914,19.0,1,-1.32,1.0,3.0,1,2.0,1,2.2
14537,44.0,1,-0.93,1.0,4.0,1,5.0,7,3.8
10215,18.0,1,-1.84,2.0,3.0,1,2.0,1,2.7
16096,39.0,1,0.32,1.0,4.0,1,4.0,7,3.0
12893,27.0,1,-1.49,1.0,3.0,1,2.0,5,3.2
18325,30.0,1,0.13,1.0,3.0,1,5.0,7,3.9
17312,21.0,1,-2.45,1.0,4.0,1,4.0,3,2.9
22465,40.0,1,1.84,1.0,5.0,1,2.0,7,3.3
21057,40.0,1,0.65,1.0,4.0,1,5.0,7,3.6
3057,35.0,1,-1.69,2.0,3.0,1,5.0,5,2.3
10509,35.5,1,-2.27,1.0,3.0,1,5.0,7,3.4
5613,38.0,1,1.09,1.0,3.0,1,3.0,6,2.4
11487,44.0,1,-1.46,1.0,2.0,1,5.0,7,3.2
11578,44.0,1,2.62,2.0,3.0,1,3.0,7,2.9
7472,27.0,1,-1.03,1.0,3.0,1,1.0,4,2.8
22886,31.0,1,-0.69,1.0,4.0,1,4.0,6,3.6
3086,42.0,1,-1.64,1.0,3.0,1,4.0,7,3.4
8721,33.0,1,-1.15,1.0,3.0,1,2.0,5,2.5
4927,34.0,1,-1.39,1.0,3.0,1,4.0,6,3.2
20232,34.0,1,-0.4,1.0,4.0,1,4.0,6,3.1
15176,32.0,1,-0.25,1.0,4.0,1,3.0,6,3.2
10049,34.0,1,0.83,1.0,3.0,1,3.0,7,3.3
18192,20.0,1,-1.37,1.0,3.0,1,2.0,3,3.1
1312,39.0,1,1.03,1.0,3.0,1,3.0,7,3.1
25867,40.0,1,-1.34,1.0,5.0,1,3.0,7,2.5
6106,48.0,1,-0.17,1.0,3.0,1,5.0,7,3.8
20557,39.0,1,0.21,1.0,3.0,1,4.0,7,3.3
14143,24.0,1,-2.12,2.0,2.0,1,3.0,4,3.1
11195,44.0,1,0.36,1.0,3.0,1,4.0,7,2.9
26927,39.0,1,-0.05,1.0,4.0,1,5.0,7,3.4
22654,23.0,1,-2.05,1.0,2.0,1,3.0,3,2.8
7434,31.0,1,-0.45,2.0,3.0,1,5.0,4,2.4
5222,34.0,1,-0.66,1.0,4.0,1,3.0,6,3.1
6089,24.0,1,-0.17,1.0,2.0,1,1.0,4,3.4
3998,37.0,1,0.26,1.0,4.0,1,3.0,7,3.0
14990,29.0,1,-0.79,1.0,3.0,1,1.0,4,2.8
15216,39.0,1,-0.98,2.0,2.0,1,5.0,7,3.6
6587,36.0,1,-0.08,1.0,2.0,1,5.0,7,3.5
18061,40.0,1,0.6,1.0,4.0,1,5.0,7,3.6
14439,25.5,1,-1.45,1.0,4.0,1,3.0,3,2.2
7481,38.0,1,-0.49,1.0,3.0,1,3.0,7,2.8
5661,36.0,1,-1.68,1.0,4.0,1,3.0,7,3.1
22510,27.0,1,0.7,1.0,3.0,1,6.0,5,3.5
23413,29.5,1,-1.45,1.0,4.0,1,2.0,5,3.1
2499,37.0,1,-0.99,2.0,3.0,1,4.0,6,2.2
20626,37.0,1,0.23,1.0,5.0,1,3.0,7,2.8
15643,30.0,1,-1.65,1.0,4.0,1,4.0,5,3.0
8992,27.0,0,-1.03,1.0,2.0,1,3.0,4,2.8
5170,43.0,1,-0.84,1.0,3.0,1,3.0,7,2.5
10697,34.0,1,-1.45,1.0,3.0,1,5.0,6,2.8
22527,37.0,1,-0.13,1.0,3.0,1,5.0,7,2.9
22549,22.0,1,-0.54,1.0,1.0,1,1.0,3,2.9
25324,28.0,1,-1.97,1.0,5.0,1,3.0,4,2.8
26069,32.0,1,1.68,2.0,3.0,1,4.0,6,3.2
21270,39.0,1,0.26,1.0,4.0,1,3.0,7,3.2
11510,30.0,1,-1.66,2.0,4.0,1,3.0,4,2.4
27181,31.5,1,-0.63,1.0,4.0,1,3.0,6,3.1
11756,44.0,1,-0.97,1.0,4.0,1,4.0,7,2.7
1882,30.0,1,-0.17,1.0,2.0,1,1.0,4,2.1
27459,39.0,1,0.51,1.0,3.0,1,4.0,7,3.3
24466,26.0,1,-1.76,2.0,3.0,1,4.0,3,2.6
14244,37.0,1,-0.25,1.0,4.0,1,3.0,7,3.6
3467,34.0,1,-0.97,1.0,3.0,1,3.0,7,3.8
15436,30.5,1,-1.65,1.0,2.0,1,4.0,5,3.0
13556,40.0,1,-1.48,1.0,3.0,1,3.0,7,2.6
26161,23.5,1,-0.72,1.0,1.0,1,3.0,3,2.6
20815,35.0,1,0.03,2.0,3.0,1,5.0,7,3.3
405,34.0,1,-1.41,1.0,4.0,1,3.0,6,3.0
16247,38.0,1,0.78,1.0,3.0,1,6.0,7,3.7
4733,25.0,1,-1.3,2.0,1.0,1,3.0,3,2.7
23684,29.0,1,-1.27,1.0,3.0,1,3.0,5,3.3
1552,31.0,1,0.3,1.0,4.0,1,4.0,5,2.6
6683,25.0,1,-2.03,1.0,3.0,1,3.0,4,3.2
22125,25.5,1,-1.2,2.0,5.0,1,3.0,2,2.1
2263,40.0,1,1.29,1.0,3.0,1,3.0,7,2.7
22873,31.0,1,-0.76,1.0,3.0,1,2.0,6,3.2
20344,39.0,1,-0.37,1.0,3.0,1,5.0,7,2.9
15855,40.0,1,-1.9,1.0,4.0,1,3.0,7,2.5
22368,31.0,1,-1.03,1.0,5.0,1,4.0,5,2.8
23174,26.5,1,-1.44,1.0,2.0,1,3.0,5,3.4
7050,30.0,1,0.46,1.0,3.0,1,6.0,6,3.4
22878,34.0,1,-0.34,1.0,4.0,1,5.0,6,3.0
25436,36.0,1,0.23,1.0,4.0,1,3.0,7,3.2
22042,39.0,1,-0.63,1.0,4.0,1,3.0,7,2.7
5034,36.0,1,0.13,1.0,2.0,1,4.0,7,3.8
19006,36.0,1,-2.13,1.0,3.0,1,4.0,7,3.6
5792,29.5,1,0.01,1.0,3.0,1,2.0,6,3.4
13898,30.0,1,-0.49,1.0,3.0,1,3.0,5,3.1
23414,30.0,1,-0.98,1.0,3.0,1,5.0,6,3.7
11593,29.0,1,-0.72,2.0,4.0,1,5.0,5,3.4
23147,36.0,1,-1.03,1.0,4.0,1,4.0,6,2.8
21945,43.0,1,1.69,1.0,4.0,1,6.0,7,3.9
5797,41.0,1,0.16,2.0,3.0,1,3.0,7,3.4
11375,40.0,1,-0.11,2.0,4.0,1,3.0,7,2.8
11567,43.0,1,0.8,1.0,3.0,1,5.0,7,3.4
9873,27.0,1,-1.2,1.0,3.0,1,2.0,4,3.1
1212,32.0,1,-0.79,1.0,3.0,1,3.0,6,3.3
6515,32.0,1,0.15,2.0,3.0,1,5.0,6,3.1
7356,23.0,0,0.21,1.0,3.0,1,1.0,4,3.3
7546,36.0,1,-1.78,1.0,2.0,1,5.0,7,3.6
13565,44.0,1,1.15,1.0,4.0,1,6.0,7,3.6
2728,42.0,1,-0.28,1.0,3.0,1,6.0,7,3.6
9129,32.0,1,-0.72,1.0,4.0,1,3.0,5,2.7
17745,35.0,1,-0.84,1.0,2.0,1,3.0,7,3.2
13225,27.0,1,-1.35,1.0,3.0,1,1.0,4,2.9
23894,35.0,1,-1.34,1.0,4.0,1,2.0,5,2.2
4397,32.0,1,-1.12,1.0,3.0,1,4.0,6,3.4
599,31.0,1,1.6,1.0,3.0,1,3.0,6,3.5
2463,41.0,1,-0.96,1.0,4.0,1,4.0,7,3.2
4023,32.0,1,0.47,2.0,3.0,1,5.0,5,2.4
6494,40.0,1,-0.75,1.0,3.0,1,3.0,7,3.2
9101,32.0,1,0.15,1.0,5.0,1,5.0,6,3.0
20145,45.0,1,0.49,1.0,3.0,1,4.0,7,3.9
11607,34.0,1,-1.51,1.0,3.0,1,3.0,6,2.9
3363,32.0,1,-1.6,1.0,4.0,1,4.0,5,2.4
11593,29.0,1,-0.72,2.0,4.0,1,5.0,5,3.4
20024,30.0,1,-1.41,1.0,2.0,1,3.0,5,2.9
9861,42.0,1,0.8,1.0,3.0,1,4.0,7,3.8
2850,43.0,1,1.25,1.0,4.0,1,4.0,7,3.2
7023,29.0,1,-1.84,1.0,2.0,1,4.0,5,2.9
27476,32.0,1,-0.16,2.0,3.0,1,3.0,6,3.0
5603,28.0,1,-0.69,1.0,4.0,1,4.0,6,3.9
544,41.0,1,0.38,1.0,4.0,1,5.0,7,3.0
1871,26.0,1,-0.76,1.0,4.0,1,2.0,4,3.2
20192,26.3,1,-0.83,2.0,3.0,1,3.0,5,3.6
254,26.0,1,-0.85,2.0,4.0,1,4.0,3,2.6
15566,31.0,1,-1.0,1.0,4.0,1,3.0,6,3.1
12887,46.0,1,-0.3,1.0,4.0,1,6.0,7,3.7
2091,34.0,1,0.14,1.0,3.0,1,5.0,7,3.4
5226,40.0,1,1.28,1.0,5.0,1,2.0,7,3.5
4274,34.0,1,-0.96,1.0,4.0,1,5.0,6,3.2
15833,25.0,1,-1.46,1.0,3.0,1,2.0,3,2.7
14444,26.0,1,-0.7,1.0,5.0,1,4.0,5,3.4
1170,37.0,1,0.18,1.0,3.0,1,4.0,7,3.6
15437,15.5,1,-1.62,1.0,3.0,1,3.0,1,2.9
21725,43.0,1,1.12,1.0,3.0,1,3.0,7,3.3
3755,39.0,1,0.91,1.0,4.0,1,3.0,7,3.6
3568,39.0,1,-0.83,1.0,2.0,1,1.0,7,3.4
15171,34.0,1,-2.49,1.0,3.0,1,4.0,5,2.3
2972,46.0,1,-1.24,1.0,4.0,1,6.0,7,3.6
8061,34.0,1,-0.5,1.0,4.0,1,5.0,6,2.9
11624,29.0,1,-1.53,1.0,4.0,1,3.0,6,3.5
22514,35.0,1,-1.95,1.0,3.0,1,3.0,6,2.8
21882,34.0,1,-1.73,1.0,4.0,1,1.0,6,2.9
17650,47.0,1,-1.3,1.0,3.0,1,6.0,7,3.6
5079,42.0,1,0.2,1.0,2.0,1,4.0,7,3.2
7209,21.5,1,-2.68,1.0,3.0,1,5.0,2,2.6
9947,33.0,1,-0.71,1.0,3.0,1,4.0,6,3.1
1648,38.0,1,-1.82,1.0,4.0,1,5.0,6,2.1
8429,40.0,1,-0.91,1.0,4.0,1,4.0,7,2.7
6539,35.0,1,-1.11,1.0,2.0,1,5.0,6,2.5
9297,31.0,1,-0.61,1.0,4.0,1,2.0,6,3.3
22169,30.0,1,-1.47,2.0,3.0,1,5.0,5,2.7
16249,33.0,1,-0.04,1.0,3.0,1,6.0,6,3.2
11604,28.0,1,-1.48,1.0,2.0,1,4.0,5,3.1
18441,42.0,1,0.52,1.0,3.0,1,6.0,7,3.8
2851,42.0,1,0.44,1.0,4.0,1,5.0,7,3.5
5278,31.0,1,-1.38,1.0,4.0,1,2.0,5,2.9
13462,41.0,1,-1.17,1.0,4.0,1,5.0,7,3.0
23778,20.5,1,-2.13,1.0,3.0,1,1.0,1,1.9
22610,22.5,1,-1.34,1.0,5.0,1,3.0,4,3.3
2197,17.0,1,-0.83,1.0,4.0,1,1.0,2,3.3
3492,40.0,1,1.1,1.0,4.0,1,3.0,7,3.1
6409,34.5,1,-0.46,1.0,4.0,1,3.0,6,2.9
781,37.0,1,1.09,2.0,3.0,1,4.0,7,3.1
11007,21.5,1,-2.51,1.0,5.0,1,5.0,2,2.2
16703,35.0,1,-1.15,1.0,5.0,1,3.0,6,2.8
25844,37.5,1,0.4,1.0,4.0,1,3.0,7,3.2
13531,38.0,1,-0.27,1.0,3.0,1,2.0,7,3.2
22652,38.0,1,-0.03,1.0,4.0,1,4.0,7,3.4
8842,48.0,1,0.67,1.0,5.0,1,6.0,7,3.6
26545,37.0,1,-0.07,1.0,3.0,1,2.0,6,2.4
9989,35.0,1,-0.17,1.0,4.0,1,3.0,6,2.9
8273,34.0,1,-1.29,1.0,4.0,1,3.0,6,3.2
15920,33.0,1,0.21,1.0,5.0,1,3.0,6,3.3
21888,34.0,1,-0.82,2.0,4.0,1,4.0,6,2.7
6984,39.0,1,0.31,1.0,4.0,1,3.0,7,3.8
10751,36.0,1,-1.0,1.0,3.0,1,6.0,7,3.1
20007,35.0,1,0.29,1.0,2.0,1,5.0,6,2.5
25003,36.0,1,-0.4,1.0,4.0,1,3.0,7,3.3
6098,40.0,1,-2.11,1.0,5.0,1,6.0,7,3.7
18453,35.5,1,1.23,1.0,3.0,1,3.0,7,3.7
17287,29.0,1,-1.12,2.0,3.0,1,5.0,4,2.6
22747,23.0,1,-1.64,1.0,1.0,1,3.0,3,2.8
9155,20.0,1,-1.51,1.0,3.0,1,1.0,2,2.7
20328,26.0,1,-1.92,1.0,4.0,1,4.0,4,2.9
11027,26.0,1,-1.53,1.0,3.0,1,1.0,4,2.7
13025,33.0,1,-2.42,1.0,3.0,1,6.0,6,3.0
11926,40.0,1,-0.34,1.0,4.0,1,4.0,7,3.2
21840,33.0,1,-0.55,2.0,2.0,1,4.0,7,3.8
24594,41.0,1,1.05,2.0,4.0,1,5.0,7,2.8
13841,44.0,1,1.44,1.0,4.0,1,4.0,7,3.2
4131,24.0,1,-0.2,1.0,4.0,1,1.0,2,2.1
21066,35.0,1,-0.07,2.0,4.0,1,3.0,6,2.5
7764,37.5,1,1.39,2.0,4.0,1,4.0,7,3.4
6038,43.0,1,-0.33,1.0,4.0,1,4.0,7,3.8
13,35.0,1,-0.72,1.0,4.0,1,2.0,7,3.2
20095,41.0,1,-1.77,1.0,4.0,1,6.0,7,3.7
21619,34.0,1,-0.18,1.0,4.0,1,3.0,7,3.9
6346,37.0,1,-1.55,1.0,3.0,1,4.0,7,2.9
27204,35.0,1,-0.99,2.0,3.0,1,3.0,7,3.3
12735,38.0,1,-0.36,1.0,4.0,1,3.0,7,2.7
14249,22.0,1,-1.94,2.0,4.0,1,4.0,3,3.3
10685,31.0,1,-0.48,1.0,4.0,1,3.0,5,2.7
13215,26.5,1,-1.9,1.0,3.0,1,2.0,4,2.8
4476,31.0,1,-1.21,1.0,4.0,1,3.0,5,3.0
4917,43.0,1,-0.62,1.0,4.0,1,5.0,7,2.8
23768,24.0,1,-1.77,1.0,3.0,1,1.0,3,2.6
20783,42.0,1,0.46,1.0,3.0,1,4.0,7,3.4
17909,25.0,1,-0.97,2.0,3.0,1,4.0,4,2.9
4648,31.0,1,0.35,1.0,3.0,1,3.0,5,3.0
4646,27.0,1,-1.34,1.0,2.0,1,3.0,4,3.1
9751,33.0,1,-0.64,1.0,3.0,1,2.0,6,2.9
12491,41.0,1,-0.4,1.0,4.0,1,3.0,7,2.7
4388,34.0,1,0.45,1.0,3.0,1,5.0,7,3.7
23687,32.0,1,1.05,2.0,4.0,1,4.0,6,3.0
22562,39.0,1,0.17,2.0,1.0,1,5.0,7,3.4
9028,36.0,1,-1.49,1.0,4.0,1,4.0,7,3.2
7260,31.0,1,0.09,1.0,2.0,1,1.0,3,1.8
17691,33.0,1,-1.14,2.0,2.0,1,3.0,6,3.1
12565,36.0,1,-1.61,1.0,4.0,1,2.0,7,3.0
11368,41.0,1,0.88,1.0,2.0,1,4.0,7,3.7
18431,28.0,1,-0.76,1.0,4.0,1,2.0,5,3.2
1512,28.5,1,-2.52,1.0,2.0,1,5.0,5,3.4
7115,29.0,1,-2.2,1.0,3.0,1,3.0,6,3.5
15602,41.0,1,0.78,1.0,3.0,1,4.0,7,3.9
1787,37.0,1,0.39,1.0,3.0,1,3.0,7,2.8
15933,38.0,1,0.06,1.0,3.0,1,3.0,7,3.3
23516,35.0,1,-1.48,1.0,3.0,1,4.0,7,3.1
10697,34.0,1,-1.45,1.0,3.0,1,5.0,6,2.8
1246,35.0,1,-2.44,1.0,5.0,1,6.0,6,2.9
18351,38.0,1,-0.25,1.0,3.0,1,5.0,7,3.3
18343,31.5,1,-1.07,2.0,4.0,1,3.0,5,2.9
5962,31.0,1,-0.05,2.0,4.0,1,3.0,6,3.2
1259,34.0,1,0.08,2.0,4.0,1,3.0,6,3.1
24109,43.0,1,-0.23,1.0,4.0,1,4.0,7,2.5
12696,43.0,1,0.71,1.0,2.0,1,4.0,7,3.4
405,34.0,1,-1.41,1.0,4.0,1,3.0,6,3.0
15448,32.5,1,-1.31,2.0,4.0,1,3.0,5,2.5
23958,26.0,1,-0.27,1.0,3.0,1,3.0,4,2.7
9587,35.5,1,-1.41,1.0,4.0,1,3.0,7,3.3
15491,30.5,1,-1.08,1.0,2.0,1,3.0,5,3.1
20831,38.0,1,0.02,1.0,4.0,1,4.0,7,3.4
20899,17.0,1,-1.06,1.0,3.0,1,2.0,2,3.3
20666,32.0,1,-2.46,2.0,3.0,1,3.0,5,2.5
7858,40.0,1,-0.77,1.0,3.0,1,6.0,7,3.9
27181,31.5,1,-0.63,1.0,4.0,1,3.0,6,3.1
7833,47.0,1,1.37,1.0,4.0,1,6.0,7,3.9
16718,28.0,1,-1.9,1.0,4.0,1,3.0,4,2.5
24217,42.0,1,-1.19,1.0,2.0,1,4.0,7,2.8
22519,33.0,1,-1.38,1.0,4.0,1,3.0,6,2.9
14872,33.0,1,-0.72,1.0,4.0,1,3.0,6,3.3
10801,36.0,1,-1.34,1.0,4.0,1,6.0,7,3.4
6089,24.0,1,-0.17,1.0,2.0,1,1.0,4,3.4
10750,16.0,1,-1.83,1.0,4.0,1,3.0,2,3.1
20977,44.0,1,0.0,1.0,4.0,1,6.0,7,3.8
15175,44.0,1,0.65,1.0,4.0,1,5.0,7,3.3
27458,42.0,1,0.75,1.0,3.0,1,4.0,7,3.7
572,30.5,1,-0.27,1.0,4.0,1,2.0,5,2.6
12105,27.5,1,-1.62,1.0,4.0,1,1.0,3,2.1
17708,36.0,1,-0.23,1.0,4.0,1,4.0,7,3.3
80,31.0,1,0.08,1.0,4.0,1,2.0,6,3.3
17959,36.0,1,-0.39,1.0,4.0,1,5.0,7,3.0
8877,35.0,1,1.41,1.0,3.0,1,2.0,6,2.6
16254,30.0,1,0.4,1.0,3.0,1,2.0,6,3.8
25446,24.0,1,-1.99,1.0,1.0,1,5.0,4,3.1
3761,39.5,1,-0.29,1.0,4.0,1,4.0,7,3.5
15406,34.0,1,-0.3,1.0,4.0,1,3.0,5,2.4
1460,32.0,1,-0.07,1.0,4.0,1,4.0,6,3.5
6951,21.5,1,-0.83,2.0,3.0,1,4.0,2,2.6
6340,47.0,1,0.0,1.0,5.0,1,6.0,7,3.8
26475,34.0,1,-1.07,1.0,3.0,1,2.0,6,2.9
13011,45.0,1,0.3,1.0,4.0,1,6.0,7,3.7
25324,28.0,1,-1.97,1.0,5.0,1,3.0,4,2.8
6460,37.0,1,-1.82,2.0,2.0,1,5.0,7,3.4
24168,32.5,1,-0.57,1.0,4.0,1,5.0,6,3.3
15415,39.0,1,1.24,1.0,4.0,1,3.0,7,3.3
18770,33.0,1,-0.87,1.0,3.0,1,5.0,6,2.9
15204,40.0,1,-0.03,1.0,3.0,1,4.0,7,3.5
1344,31.5,1,-1.49,1.0,3.0,1,2.0,5,2.6
26354,39.0,1,-0.7,1.0,4.0,1,4.0,7,3.2
5274,35.5,1,-0.98,1.0,4.0,1,5.0,7,3.6
8583,26.0,1,-0.89,1.0,3.0,1,5.0,5,3.4
17541,34.0,1,0.58,1.0,4.0,1,4.0,7,3.9
11769,37.0,1,1.6,1.0,3.0,1,3.0,7,3.8
10482,30.0,1,-1.14,1.0,3.0,1,3.0,5,2.8
21689,37.0,1,-1.16,1.0,3.0,1,3.0,7,3.7
15008,39.0,1,-2.0,1.0,4.0,1,4.0,7,3.8
