ID,lsat,grad,zgpa,fulltime,fam_inc,male,Dropout,white,other,asian,black,hisp,pass_bar,tier,indxgrp,gpa
14592,42.0,1,-2.06,1.0,4.0,1.0,1,0.0,0,1,0,0,1,5.0,7,2.8
14688,41.0,1,-1.03,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
14719,40.0,1,-0.33,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,2.8
14728,38.0,1,0.0,1.0,5.0,1.0,1,1.0,0,0,0,0,1,5.0,7,2.8
14744,47.0,1,0.49,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,2.8
14757,29.0,1,-1.0,1.0,1.0,0.0,1,0.0,0,0,1,0,1,4.0,4,2.8
14812,31.0,1,-1.51,1.0,4.0,0.0,1,0.0,0,0,0,0,0,3.0,5,2.8
14826,42.0,1,0.83,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,2.8
14851,37.0,1,0.41,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,2.8
14876,40.0,1,0.88,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
14881,35.0,1,0.02,1.0,2.0,0.0,1,1.0,0,0,0,0,1,4.0,6,2.8
14886,43.0,1,0.92,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
14943,43.0,1,0.97,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,2.8
14944,28.0,1,1.6,1.0,4.0,1.0,1,0.0,0,0,0,0,1,2.0,4,2.8
14969,34.0,1,0.4,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
14990,29.0,1,-0.79,1.0,3.0,0.0,1,0.0,0,0,1,0,0,1.0,4,2.8
14991,34.0,1,1.85,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
15000,38.0,1,-1.3,1.0,2.0,1.0,1,0.0,0,0,0,0,1,3.0,7,2.8
15004,38.0,1,2.3,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
15023,43.0,1,0.97,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
15038,40.0,1,-1.03,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,2.8
15079,34.5,1,-0.56,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,6,2.8
15082,31.5,1,-0.17,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,5,2.8
15112,34.0,1,-1.38,1.0,3.0,1.0,1,0.0,0,0,1,0,1,4.0,6,2.8
15250,39.0,1,2.5,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,2.8
15254,30.0,1,-0.62,1.0,4.0,0.0,1,0.0,0,0,1,0,1,5.0,5,2.8
15262,32.0,1,-1.03,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,5,2.8
15296,39.0,1,-0.93,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
15299,41.0,1,-0.38,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,2.8
15376,23.5,1,-1.34,1.0,4.0,0.0,1,1.0,0,0,0,0,0,3.0,3,2.8
15383,29.0,1,-0.77,1.0,2.0,0.0,1,1.0,0,0,0,0,1,3.0,4,2.8
15459,27.0,1,-1.99,1.0,4.0,0.0,1,0.0,0,0,1,0,1,4.0,4,2.8
15460,34.0,1,0.16,1.0,3.0,0.0,1,1.0,0,0,0,0,1,2.0,6,2.8
15478,39.0,1,1.37,1.0,2.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
15488,40.0,1,-1.32,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
15502,37.0,1,1.19,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
15503,41.0,1,-0.96,2.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
15520,33.0,1,0.06,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
15537,47.0,1,0.77,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
15546,30.5,1,1.36,1.0,3.0,1.0,1,1.0,0,0,0,0,1,2.0,5,2.8
15556,32.0,1,-2.21,1.0,2.0,1.0,1,0.0,0,0,1,0,0,4.0,5,2.8
15573,37.0,1,-0.7,2.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
15611,41.0,1,0.89,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,2.8
15660,35.0,1,1.73,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
15754,39.0,1,-2.09,1.0,2.0,0.0,1,0.0,1,0,0,0,0,5.0,7,2.8
15790,31.0,1,0.46,1.0,5.0,0.0,1,1.0,0,0,0,0,1,5.0,5,2.8
15866,32.0,1,0.48,1.0,4.0,0.0,1,1.0,0,0,0,0,1,2.0,5,2.8
15868,42.0,1,-0.04,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
15879,39.0,0,-1.03,1.0,5.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
15901,42.0,1,0.35,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
15930,23.0,1,-1.32,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,3,2.8
15942,37.0,1,-0.13,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
15970,35.0,1,0.98,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
16122,32.0,1,-0.49,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,5,2.8
16127,41.0,1,-0.08,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,2.8
16154,25.0,1,-2.17,1.0,4.0,0.0,1,0.0,0,0,1,0,0,4.0,3,2.8
16170,29.0,1,-1.53,1.0,2.0,0.0,1,0.0,0,0,1,0,1,4.0,4,2.8
16223,40.0,1,-0.54,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
16242,40.0,1,0.23,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
16259,48.0,1,-0.16,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
16287,31.0,1,-0.47,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,5,2.8
16323,36.0,1,0.29,1.0,5.0,1.0,1,1.0,0,0,0,0,1,5.0,6,2.8
16332,40.0,1,0.04,1.0,4.0,1.0,1,1.0,0,0,0,0,1,2.0,7,2.8
16405,41.0,1,0.47,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,2.8
16431,48.0,1,0.8,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
16440,32.0,1,-0.21,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,5,2.8
16441,36.0,1,0.48,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,6,2.8
16443,40.0,1,-1.45,1.0,4.0,1.0,1,0.0,0,1,0,0,1,5.0,7,2.8
16444,36.0,1,-0.52,1.0,4.0,0.0,1,1.0,0,0,0,0,0,3.0,6,2.8
16475,41.0,1,-1.48,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
16488,36.0,1,0.43,2.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,6,2.8
16494,34.0,1,-0.36,1.0,2.0,1.0,1,1.0,0,0,0,0,1,2.0,6,2.8
16538,24.0,1,-1.25,1.0,1.0,0.0,1,0.0,0,0,1,0,1,3.0,3,2.8
16548,32.0,1,-1.17,1.0,2.0,1.0,1,0.0,1,0,0,0,0,4.0,5,2.8
16580,34.0,1,-0.9,1.0,4.0,0.0,1,0.0,0,1,0,0,1,3.0,6,2.8
16615,39.0,1,-0.78,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
16675,41.0,1,0.28,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
16703,35.0,1,-1.15,1.0,5.0,1.0,1,1.0,0,0,0,0,0,3.0,6,2.8
16704,27.3,1,-0.38,1.0,4.0,1.0,1,1.0,0,0,0,0,1,2.0,4,2.8
16731,37.0,1,1.57,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
16805,34.5,1,-0.15,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,6,2.8
16818,33.0,1,-0.53,1.0,3.0,0.0,1,0.0,0,0,1,0,1,3.0,6,2.8
16869,42.0,1,0.1,1.0,5.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
16874,31.0,1,-0.78,1.0,3.0,1.0,1,1.0,0,0,0,0,1,2.0,5,2.8
16884,38.0,1,-0.1,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
16891,30.0,1,0.51,2.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,5,2.8
16930,24.0,1,-1.36,2.0,3.0,0.0,1,0.0,1,0,0,0,0,5.0,3,2.8
16944,43.0,1,-0.52,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
16961,39.0,1,-0.42,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
16965,39.0,1,-0.16,2.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
17004,41.0,1,-0.18,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
17081,36.0,1,-0.56,2.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
17091,40.0,1,0.07,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
17095,38.0,1,-0.94,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
17103,39.0,1,0.23,1.0,3.0,0.0,1,0.0,0,0,0,0,1,5.0,7,2.8
17144,38.0,1,-0.89,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
17196,35.0,1,-0.34,1.0,4.0,1.0,1,0.0,1,0,0,0,1,3.0,6,2.8
17203,35.0,1,-0.89,1.0,4.0,0.0,1,1.0,0,0,0,0,1,2.0,6,2.8
17210,29.0,1,-0.82,1.0,4.0,1.0,1,0.0,0,0,1,0,1,5.0,4,2.8
17216,34.5,1,-0.34,1.0,3.0,0.0,1,1.0,0,0,0,0,1,2.0,6,2.8
17224,29.5,1,0.11,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,5,2.8
17253,36.0,1,0.36,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,6,2.8
17259,45.0,1,-0.06,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,2.8
17336,35.0,1,-0.38,1.0,4.0,1.0,1,0.0,0,1,0,0,1,3.0,6,2.8
17350,35.0,1,2.26,1.0,4.0,0.0,1,1.0,0,0,0,0,1,2.0,6,2.8
17459,30.3,1,-0.27,2.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,5,2.8
17506,27.0,1,-1.86,1.0,3.0,0.0,1,0.0,0,0,1,0,1,1.0,4,2.8
17512,40.0,1,1.4,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
17534,28.0,1,-1.03,1.0,2.0,0.0,1,0.0,0,0,0,0,0,4.0,4,2.8
17562,29.0,1,-0.72,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,4,2.8
17565,35.0,0,-1.03,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
17584,44.0,1,0.86,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,2.8
17628,28.0,1,0.21,2.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,4,2.8
17666,38.0,1,1.47,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
17668,48.0,1,0.63,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
17680,47.0,1,-0.28,1.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,7,2.8
17692,31.5,1,-1.03,1.0,3.0,1.0,1,1.0,0,0,0,0,1,1.0,5,2.8
17696,40.0,1,-0.14,1.0,3.0,0.0,1,0.0,0,0,0,0,1,3.0,7,2.8
17706,33.0,1,-0.9,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
17715,35.0,1,1.01,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,6,2.8
17716,33.0,1,-0.39,1.0,3.0,0.0,1,0.0,0,0,1,0,1,4.0,6,2.8
17791,35.0,1,-0.62,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,6,2.8
17812,38.0,1,1.19,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
17825,32.0,1,-1.05,1.0,3.0,1.0,1,0.0,0,1,0,0,1,4.0,5,2.8
17858,42.0,1,-0.01,1.0,5.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
17863,38.0,1,-0.32,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
17874,39.0,1,-1.33,2.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,2.8
17883,37.0,1,-2.47,1.0,4.0,0.0,1,0.0,0,1,0,0,1,5.0,7,2.8
17908,35.0,1,-0.59,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,6,2.8
17931,41.0,1,0.5,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
17995,22.0,1,-0.81,1.0,2.0,1.0,1,0.0,0,0,1,0,1,2.0,3,2.8
17998,36.0,1,1.07,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,6,2.8
18022,36.0,1,-0.22,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
18031,39.0,1,1.99,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
18033,25.5,0,-1.03,1.0,3.0,0.0,1,0.0,0,0,1,0,1,1.0,4,2.8
18138,35.0,1,-0.64,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,6,2.8
18141,32.5,1,-1.69,1.0,4.0,0.0,1,1.0,0,0,0,0,1,2.0,5,2.8
18143,36.0,1,0.6,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
18160,35.0,1,0.62,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
18166,30.0,1,-0.42,1.0,4.0,1.0,1,0.0,0,0,0,0,1,3.0,5,2.8
18194,39.0,1,-1.03,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
18263,38.5,1,-1.04,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
18328,27.0,1,-0.7,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,4,2.8
18358,37.0,1,-0.11,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,7,2.8
18384,41.0,1,0.84,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
18385,43.0,1,1.34,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
18444,34.5,1,0.55,1.0,5.0,1.0,1,1.0,0,0,0,0,1,2.0,6,2.8
18445,27.0,1,-0.1,2.0,4.0,1.0,1,1.0,0,0,0,0,0,3.0,4,2.8
18460,37.0,1,0.95,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
18492,38.0,1,0.2,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
18509,35.0,1,-1.14,1.0,1.0,0.0,1,1.0,0,0,0,0,1,2.0,6,2.8
18534,29.0,1,0.34,1.0,3.0,1.0,1,1.0,0,0,0,0,1,1.0,4,2.8
18539,43.0,1,1.47,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,2.8
18597,34.0,1,-0.53,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
18599,26.5,1,1.73,1.0,4.0,1.0,1,1.0,0,0,0,0,1,1.0,4,2.8
18638,30.0,1,-1.58,1.0,4.0,1.0,1,0.0,0,0,0,0,1,5.0,5,2.8
18654,36.0,1,-0.39,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
18655,37.0,1,-1.32,2.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
18667,28.3,1,-1.14,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,4,2.8
18699,32.0,1,1.31,1.0,3.0,0.0,1,1.0,0,0,0,0,1,5.0,5,2.8
18728,28.0,1,-1.33,1.0,3.0,0.0,1,0.0,0,0,1,0,1,3.0,4,2.8
18755,35.5,1,-0.04,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,6,2.8
18759,37.0,1,0.27,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
18785,31.0,1,-0.51,1.0,5.0,1.0,1,0.0,0,1,0,0,1,5.0,5,2.8
18834,33.0,1,-1.42,1.0,3.0,1.0,1,0.0,0,0,0,0,1,5.0,6,2.8
18842,33.0,1,-0.5,1.0,5.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
18877,35.0,1,-1.17,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
18894,29.0,1,-0.17,1.0,3.0,1.0,1,1.0,0,0,0,0,1,2.0,4,2.8
18897,41.0,1,0.26,1.0,3.0,0.0,1,1.0,0,0,0,0,1,6.0,7,2.8
18964,43.0,1,0.03,2.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
18991,35.0,1,0.66,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
18998,32.0,1,-0.59,1.0,3.0,0.0,1,0.0,0,0,1,0,1,4.0,5,2.8
19026,37.0,1,-1.01,1.0,1.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
19031,37.0,1,1.28,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
19046,34.5,1,-1.03,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
19073,42.0,1,-0.13,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,2.8
19100,24.0,1,0.92,2.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,3,2.8
19122,35.0,1,-0.85,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
19137,37.0,1,1.2,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
19141,33.5,1,-1.06,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
19152,35.0,1,-0.07,1.0,4.0,1.0,1,1.0,0,0,0,0,1,2.0,6,2.8
19155,25.0,1,-0.55,1.0,1.0,1.0,1,0.0,0,0,0,0,1,2.0,3,2.8
19222,29.0,1,0.37,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,4,2.8
19224,38.0,1,-0.52,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
19283,47.0,1,-1.52,1.0,3.0,1.0,1,0.0,0,0,0,0,1,6.0,7,2.8
19325,40.0,1,0.07,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
19346,32.5,1,1.14,2.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,5,2.8
19351,37.0,1,1.55,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
19369,33.0,1,-1.03,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,6,2.8
19379,29.0,1,-1.21,1.0,4.0,1.0,1,0.0,0,0,1,0,1,3.0,4,2.8
19393,48.0,1,1.22,1.0,3.0,0.0,1,1.0,0,0,0,0,1,4.0,7,2.8
19406,28.0,1,-1.23,1.0,4.0,1.0,1,0.0,0,0,0,0,1,4.0,4,2.8
19418,30.0,1,-0.85,1.0,3.0,0.0,1,0.0,0,0,0,0,1,5.0,5,2.8
19429,35.0,1,-1.9,1.0,4.0,0.0,1,1.0,0,0,0,0,1,2.0,6,2.8
19495,31.0,1,-1.13,1.0,3.0,0.0,1,0.0,0,0,0,0,1,5.0,5,2.8
19498,41.0,1,-1.14,1.0,3.0,0.0,1,0.0,0,0,1,0,1,5.0,7,2.8
19502,40.0,1,0.17,1.0,2.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
19524,41.0,1,-0.46,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
19547,34.0,1,-0.91,2.0,3.0,1.0,1,1.0,0,0,0,0,1,5.0,6,2.8
19549,35.0,1,1.04,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
19588,35.0,1,-0.24,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,6,2.8
19610,39.0,1,-0.61,1.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,2.8
19621,40.0,1,0.91,2.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
19627,25.7,1,-1.51,1.0,2.0,1.0,1,0.0,0,0,1,0,1,3.0,4,2.8
19654,41.0,1,0.66,1.0,2.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
19661,33.0,1,-1.22,2.0,2.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
19666,33.5,1,-0.82,1.0,4.0,0.0,1,1.0,0,0,0,0,1,6.0,6,2.8
19673,32.0,1,-1.23,1.0,4.0,0.0,1,0.0,0,0,1,0,1,4.0,5,2.8
19753,32.0,1,-0.3,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,5,2.8
19807,36.0,1,-0.48,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
19836,23.3,0,-1.03,1.0,3.0,1.0,1,0.0,0,0,0,0,0,1.0,3,2.8
19855,39.0,1,-1.03,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,2.8
19964,30.0,1,-1.03,1.0,5.0,0.0,1,1.0,0,0,0,0,1,1.0,5,2.8
19983,47.0,1,0.61,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
19991,33.0,1,-0.17,1.0,5.0,1.0,1,1.0,0,0,0,0,1,2.0,6,2.8
19996,18.0,1,-1.18,1.0,1.0,0.0,1,0.0,0,0,1,0,1,3.0,2,2.8
20040,42.0,1,0.95,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
20048,40.0,1,-1.03,1.0,4.0,1.0,1,1.0,0,0,0,0,1,2.0,7,2.8
20105,22.0,1,-0.87,2.0,2.0,0.0,1,0.0,0,0,1,0,1,3.0,3,2.8
20110,44.0,1,-0.68,1.0,4.0,1.0,1,0.0,0,0,0,0,1,6.0,7,2.8
20124,33.0,1,-0.96,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
20132,38.5,1,0.46,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
20167,39.5,1,-0.29,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
20226,31.0,1,-1.17,2.0,3.0,0.0,1,1.0,0,0,0,0,0,3.0,5,2.8
20313,31.0,1,-0.25,1.0,3.0,0.0,1,0.0,0,1,0,0,1,5.0,5,2.8
20315,48.0,1,0.7,1.0,4.0,1.0,1,1.0,0,0,0,0,1,5.0,7,2.8
20343,34.3,1,-1.03,1.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,6,2.8
20354,44.0,1,-0.06,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
20355,48.0,1,0.69,1.0,2.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
20366,36.0,1,-1.66,1.0,4.0,1.0,1,1.0,0,0,0,0,1,2.0,6,2.8
20379,28.0,1,-0.6,1.0,3.0,0.0,1,0.0,0,0,1,0,1,2.0,4,2.8
20443,32.0,1,-0.1,1.0,4.0,1.0,1,1.0,0,0,0,0,0,2.0,5,2.8
20475,37.0,1,1.02,1.0,5.0,0.0,1,1.0,0,0,0,0,1,5.0,7,2.8
20476,36.0,1,0.62,2.0,5.0,0.0,1,0.0,0,0,1,0,1,4.0,6,2.8
20517,39.0,1,0.29,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
20529,41.0,1,-0.52,1.0,4.0,1.0,1,1.0,0,0,0,0,1,6.0,7,2.8
20598,35.0,1,-0.79,1.0,4.0,1.0,1,0.0,0,0,0,0,1,2.0,6,2.8
20615,35.0,1,-1.08,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,6,2.8
20626,37.0,1,0.23,1.0,5.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
20689,39.0,1,-1.03,1.0,4.0,0.0,1,1.0,0,0,0,0,1,4.0,7,2.8
20715,31.0,1,-0.25,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,5,2.8
20732,37.0,1,-0.57,2.0,4.0,1.0,1,1.0,0,0,0,0,0,5.0,7,2.8
20740,28.0,1,-1.64,1.0,3.0,0.0,1,0.0,0,0,1,0,1,4.0,4,2.8
20752,39.0,1,-1.03,2.0,2.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
20826,43.0,1,1.44,1.0,4.0,0.0,1,1.0,0,0,0,0,1,1.0,7,2.8
20852,36.0,1,0.05,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
20874,43.0,1,-0.7,1.0,3.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
20985,40.0,1,0.62,2.0,4.0,0.0,1,1.0,0,0,0,0,1,3.0,7,2.8
21002,35.5,1,-0.67,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,6,2.8
21075,36.0,1,-0.07,1.0,4.0,0.0,1,0.0,0,0,1,0,1,4.0,6,2.8
21086,43.0,1,0.04,1.0,5.0,0.0,1,1.0,0,0,0,0,1,4.0,7,2.8
21109,39.0,1,-1.03,2.0,4.0,0.0,1,1.0,0,0,0,0,1,5.0,7,2.8
21156,32.0,1,-1.89,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,5,2.8
21183,27.0,1,0.84,1.0,2.0,0.0,1,0.0,0,0,1,0,1,1.0,4,2.8
21192,37.0,1,0.17,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
21205,39.0,1,1.15,2.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
21233,34.0,1,0.71,1.0,2.0,1.0,1,0.0,0,0,0,0,1,2.0,6,2.8
21257,41.5,1,1.6,1.0,5.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
21312,34.0,1,-0.28,1.0,3.0,0.0,1,1.0,0,0,0,0,1,3.0,6,2.8
21314,30.0,1,-1.41,1.0,3.0,0.0,1,0.0,0,0,0,0,0,5.0,5,2.8
21359,41.0,1,-0.57,1.0,3.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
21364,35.0,1,-0.34,1.0,2.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
21377,42.0,1,-0.55,1.0,4.0,1.0,1,1.0,0,0,0,0,1,4.0,7,2.8
21393,34.0,1,-0.21,1.0,4.0,1.0,1,1.0,0,0,0,0,1,2.0,6,2.8
21474,24.0,1,-2.22,1.0,4.0,1.0,1,0.0,0,0,1,0,0,4.0,3,2.8
21526,38.0,1,0.23,1.0,5.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
21542,35.0,1,-1.11,1.0,5.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
21561,37.0,1,0.1,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,7,2.8
21599,35.0,1,-1.18,1.0,4.0,1.0,1,1.0,0,0,0,0,1,3.0,6,2.8
